segment,x,y,index
convergent_arc,-0.05260908561289403,0.06479677073837183,49
convergent_arc,-0.0527132538476888,0.06483991863399229,50
convergent_arc,-0.05281776110670499,0.06488223878108154,51
convergent_arc,-0.052922600812553205,0.06492372851613003,52
convergent_arc,-0.0530277663669208,0.06496438522789191,53
convergent_arc,-0.05313325115098717,0.06500420635754948,54
convergent_arc,-0.05323904852584027,0.06504318939887423,55
convergent_arc,-0.053345151832894504,0.06508133189838447,56
convergent_arc,-0.05345155439430976,0.06511863145549988,57
convergent_arc,-0.05355824951341172,0.0651550857226925,58
convergent_arc,-0.05366523047511332,0.06519069240563455,59
convergent_arc,-0.05377249054633735,0.06522544926334276,60
convergent_arc,-0.05388002297644028,0.06525935410831941,61
convergent_arc,-0.05398782099763706,0.06529240480669013,62
convergent_arc,-0.05409587782542711,0.06532459927833802,63
convergent_arc,-0.05420418665902127,0.06535593549703467,64
convergent_arc,-0.054312740681769896,0.06538641149056769,65
convergent_arc,-0.0544215330615918,0.06541602534086481,66
convergent_arc,-0.054530556951404296,0.0654447751841146,67
convergent_arc,-0.054639805489554105,0.06547265921088373,68
convergent_arc,-0.054749271800249244,0.06549967566623097,69
convergent_arc,-0.05485894899399173,0.0655258228498175,70
convergent_arc,-0.054968830168011185,0.06555109911601405,71
convergent_arc,-0.05507890840669933,0.06557550287400433,72
convergent_arc,-0.05518917678204517,0.06559903258788534,73
convergent_arc,-0.05529962835407107,0.06562168677676383,74
convergent_arc,-0.05541025617126949,0.06564346401484965,75
convergent_arc,-0.05552105327104054,0.06566436293154543,76
convergent_arc,-0.05563201268013017,0.06568438221153283,77
convergent_arc,-0.055743127415069024,0.06570352059485537,78
convergent_arc,-0.055854390482612,0.0657217768769977,79
convergent_arc,-0.05596579488017836,0.06573914990896138,80
convergent_arc,-0.056077333596292446,0.06575563859733721,81
convergent_arc,-0.05618899961102497,0.06577124190437411,82
convergent_arc,-0.05630078589643486,0.06578595884804433,83
convergent_arc,-0.05641268541701152,0.06579978850210536,84
convergent_arc,-0.05652469113011766,0.06581272999615811,85
convergent_arc,-0.05663679598643256,0.0658247825157018,86
convergent_arc,-0.056748992930395654,0.06583594530218516,87
convergent_arc,-0.05686127490065072,0.06584621765305419,88
convergent_arc,-0.056973634830490144,0.06585559892179635,89
